E	N	D	T	Resistivity	S
811563	2195570	62	27.49	0.25461	23234.84808
811563	2195570	64	27.48	0.25461	23239.98197
811563	2195570	66	27.47	0.25461	23245.11813
811563	2195570	68	27.46	0.25461	23250.25656
811563	2195570	70	27.45	0.29322	19808.15687
811563	2195570	72	27.44	0.29322	19812.53749
811563	2195570	74	27.43	0.29322	19816.92004
811563	2195570	76	27.42	0.29322	19821.30453
811563	2195570	78	27.41	0.35165	16126.86262
811563	2195570	80	27.4	0.35165	16130.43226
811563	2195570	82	27.39	0.35165	16134.00349
811563	2195570	84	27.38	0.35165	16137.57629
811563	2195570	86	27.37	0.35165	16141.15068
811563	2195570	88	27.36	0.44083	12487.76308
811563	2195570	90	27.35	0.44083	12490.53028
811562	2195569	0	27.8	0.18785	32602.34852
811562	2195569	2	27.79	0.18785	32609.50322
811562	2195569	4	27.78	0.18785	32616.66105
811562	2195569	6	27.77	0.18785	32623.82203
811562	2195569	8	27.76	0.18785	32630.98615
811562	2195569	10	27.75	0.17242	35977.01092
811562	2195569	12	27.74	0.17242	35984.91487
811562	2195569	14	27.73	0.17242	35992.82229
811562	2195569	16	27.72	0.17242	36000.73319
811562	2195569	18	27.71	0.15687	40091.46941
811562	2195569	20	27.7	0.15687	40100.28502
811562	2195569	22	27.69	0.15687	40109.10452
811562	2195569	24	27.68	0.15687	40117.92789
811562	2195569	26	27.67	0.16301	38413.68015
811562	2195569	28	27.66	0.16301	38422.13428
811562	2195569	30	27.65	0.16301	38430.59213
811562	2195569	32	27.64	0.16301	38439.05371
811562	2195569	34	27.63	0.16301	38447.51901
811562	2195569	36	27.62	0.17828	34735.42647
811562	2195569	38	27.61	0.17828	34743.07951
811562	2195569	40	27.6	0.17828	34750.73592
811562	2195569	42	27.59	0.17828	34758.3957
811562	2195569	44	27.58	0.20017	30478.98515
811562	2195569	46	27.57	0.20017	30485.70631
811562	2195569	48	27.56	0.20017	30492.43044
811562	2195569	50	27.55	0.20017	30499.15754
811562	2195569	52	27.54	0.22616	26554.44904
811562	2195569	54	27.53	0.22616	26560.30994
811562	2195569	56	27.52	0.22616	26566.17343
811562	2195569	58	27.51	0.22616	26572.03951
811562	2195569	60	27.5	0.22616	26577.90819
811562	2195569	62	27.49	0.25461	23234.84808
811562	2195569	64	27.48	0.25461	23239.98197
811562	2195569	66	27.47	0.25461	23245.11813
811562	2195569	68	27.46	0.25461	23250.25656
811562	2195569	70	27.45	0.29322	19808.15687
811562	2195569	72	27.44	0.29322	19812.53749
811562	2195569	74	27.43	0.29322	19816.92004
811562	2195569	76	27.42	0.29322	19821.30453
811562	2195569	78	27.41	0.35165	16126.86262
811562	2195569	80	27.4	0.35165	16130.43226
811562	2195569	82	27.39	0.35165	16134.00349
811562	2195569	84	27.38	0.35165	16137.57629
811562	2195569	86	27.37	0.35165	16141.15068
811562	2195569	88	27.36	0.44083	12487.76308
811562	2195569	90	27.35	0.44083	12490.53028
811560	2195568	0	27.8	0.18785	32602.34852
811560	2195568	2	27.79	0.18785	32609.50322
811560	2195568	4	27.78	0.18785	32616.66105
811560	2195568	6	27.77	0.18785	32623.82203
811560	2195568	8	27.76	0.18785	32630.98615
811560	2195568	10	27.75	0.17242	35977.01092
811560	2195568	12	27.74	0.17242	35984.91487
811560	2195568	14	27.73	0.17242	35992.82229
811560	2195568	16	27.72	0.17242	36000.73319
811560	2195568	18	27.71	0.15687	40091.46941
811560	2195568	20	27.7	0.15687	40100.28502
811560	2195568	22	27.69	0.15687	40109.10452
811560	2195568	24	27.68	0.15687	40117.92789
811560	2195568	26	27.67	0.16301	38413.68015
811560	2195568	28	27.66	0.16301	38422.13428
811560	2195568	30	27.65	0.16301	38430.59213
811560	2195568	32	27.64	0.16301	38439.05371
811560	2195568	34	27.63	0.16301	38447.51901
811560	2195568	36	27.62	0.17828	34735.42647
811560	2195568	38	27.61	0.17828	34743.07951
811560	2195568	40	27.6	0.17828	34750.73592
811560	2195568	42	27.59	0.17828	34758.3957
811560	2195568	44	27.58	0.20017	30478.98515
811560	2195568	46	27.57	0.20017	30485.70631
811560	2195568	48	27.56	0.20017	30492.43044
811560	2195568	50	27.55	0.20017	30499.15754
811560	2195568	52	27.54	0.22616	26554.44904
811560	2195568	54	27.53	0.22616	26560.30994
811560	2195568	56	27.52	0.22616	26566.17343
811560	2195568	58	27.51	0.22616	26572.03951
811560	2195568	60	27.5	0.22616	26577.90819
811560	2195568	62	27.49	0.25461	23234.84808
811560	2195568	64	27.48	0.25461	23239.98197
811560	2195568	66	27.47	0.25461	23245.11813
811560	2195568	68	27.46	0.25461	23250.25656
811560	2195568	70	27.45	0.29322	19808.15687
811560	2195568	72	27.44	0.29322	19812.53749
811560	2195568	74	27.43	0.29322	19816.92004
811560	2195568	76	27.42	0.29322	19821.30453
811560	2195568	78	27.41	0.35165	16126.86262
811560	2195568	80	27.4	0.35165	16130.43226
811560	2195568	82	27.39	0.35165	16134.00349
811560	2195568	84	27.38	0.35165	16137.57629
811560	2195568	86	27.37	0.35165	16141.15068
811560	2195568	88	27.36	0.44083	12487.76308
811560	2195568	90	27.35	0.44083	12490.53028
811559	2195566	0	27.8	0.18785	32602.34852
811559	2195566	2	27.79	0.16415	38010.30512
811559	2195566	4	27.78	0.16415	38018.64843
811559	2195566	6	27.77	0.16415	38026.99542
811559	2195566	8	27.76	0.16415	38035.34606
811559	2195566	10	27.75	0.17283	35880.04105
811559	2195566	12	27.74	0.17283	35887.92369
811559	2195566	14	27.73	0.17283	35895.8098
811559	2195566	16	27.72	0.17283	35903.69937
811559	2195566	18	27.71	0.17092	36367.96777
811559	2195566	20	27.7	0.17092	36375.96464
811559	2195566	22	27.69	0.17092	36383.96502
811559	2195566	24	27.68	0.17092	36391.96893
811559	2195566	26	27.67	0.17378	35719.99854
811559	2195566	28	27.66	0.17378	35727.85984
811559	2195566	30	27.65	0.17378	35735.7246
811559	2195566	32	27.64	0.17378	35743.59283
811559	2195566	34	27.63	0.17378	35751.46451
811559	2195566	36	27.62	0.18606	33089.68596
811559	2195566	38	27.61	0.18606	33096.97639
811559	2195566	40	27.6	0.18606	33104.27005
811559	2195566	42	27.59	0.18606	33111.56692
811559	2195566	44	27.58	0.20554	29575.71939
811559	2195566	46	27.57	0.20554	29582.24137
811559	2195566	48	27.56	0.20554	29588.76622
811559	2195566	50	27.55	0.20554	29595.29396
811559	2195566	52	27.54	0.2303	26012.66574
811559	2195566	54	27.53	0.2303	26018.40707
811559	2195566	56	27.52	0.2303	26024.15092
811559	2195566	58	27.51	0.2303	26029.89732
811559	2195566	60	27.5	0.2303	26035.64626
811559	2195566	62	27.49	0.25802	22886.21776
811559	2195566	64	27.48	0.25802	22891.27462
811559	2195566	66	27.47	0.25802	22896.33371
811559	2195566	68	27.46	0.25802	22901.39504
811559	2195566	70	27.45	0.29392	19754.5575
811559	2195566	72	27.44	0.29392	19758.92626
811559	2195566	74	27.43	0.29392	19763.29695
811559	2195566	76	27.42	0.29392	19767.66958
811559	2195566	78	27.41	0.35165	16126.86262
811559	2195566	80	27.4	0.35165	16130.43226
811559	2195566	82	27.39	0.35165	16134.00349
811559	2195566	84	27.38	0.35165	16137.57629
811559	2195566	86	27.37	0.35165	16141.15068
811559	2195566	88	27.36	0.44083	12487.76308
811559	2195566	90	27.35	0.44083	12490.53028
811557	2195565	0	27.8	0.16415	38001.96546
811557	2195565	2	27.79	0.16415	38010.30512
811557	2195565	4	27.78	0.16415	38018.64843
811557	2195565	6	27.77	0.16415	38026.99542
811557	2195565	8	27.76	0.16415	38035.34606
811557	2195565	10	27.75	0.17283	35880.04105
811557	2195565	12	27.74	0.17283	35887.92369
811557	2195565	14	27.73	0.17283	35895.8098
811557	2195565	16	27.72	0.17283	35903.69937
811557	2195565	18	27.71	0.17092	36367.96777
811557	2195565	20	27.7	0.17092	36375.96464
811557	2195565	22	27.69	0.17092	36383.96502
811557	2195565	24	27.68	0.17092	36391.96893
811557	2195565	26	27.67	0.17378	35719.99854
811557	2195565	28	27.66	0.17378	35727.85984
811557	2195565	30	27.65	0.17378	35735.7246
811557	2195565	32	27.64	0.17378	35743.59283
811557	2195565	34	27.63	0.17378	35751.46451
811557	2195565	36	27.62	0.18606	33089.68596
811557	2195565	38	27.61	0.18606	33096.97639
811557	2195565	40	27.6	0.18606	33104.27005
811557	2195565	42	27.59	0.18606	33111.56692
811557	2195565	44	27.58	0.20554	29575.71939
811557	2195565	46	27.57	0.20554	29582.24137
811557	2195565	48	27.56	0.20554	29588.76622
811557	2195565	50	27.55	0.20554	29595.29396
811557	2195565	52	27.54	0.2303	26012.66574
811557	2195565	54	27.53	0.2303	26018.40707
811557	2195565	56	27.52	0.2303	26024.15092
811557	2195565	58	27.51	0.2303	26029.89732
811557	2195565	60	27.5	0.2303	26035.64626
811557	2195565	62	27.49	0.25802	22886.21776
811557	2195565	64	27.48	0.25802	22891.27462
811557	2195565	66	27.47	0.25802	22896.33371
811557	2195565	68	27.46	0.25802	22901.39504
811557	2195565	70	27.45	0.29392	19754.5575
811557	2195565	72	27.44	0.29392	19758.92626
811557	2195565	74	27.43	0.29392	19763.29695
811557	2195565	76	27.42	0.29392	19767.66958
811557	2195565	78	27.41	0.35165	16126.86262
811557	2195565	80	27.4	0.35165	16130.43226
811557	2195565	82	27.39	0.35165	16134.00349
811557	2195565	84	27.38	0.35165	16137.57629
811557	2195565	86	27.37	0.35165	16141.15068
811557	2195565	88	27.36	0.44083	12487.76308
811557	2195565	90	27.35	0.44083	12490.53028
811556	2195564	0	27.8	0.16415	38001.96546
811556	2195564	2	27.79	0.16415	38010.30512
811556	2195564	4	27.78	0.16415	38018.64843
811556	2195564	6	27.77	0.16415	38026.99542
811556	2195564	8	27.76	0.16415	38035.34606
811556	2195564	10	27.75	0.17283	35880.04105
811556	2195564	12	27.74	0.17283	35887.92369
811556	2195564	14	27.73	0.17283	35895.8098
811556	2195564	16	27.72	0.17283	35903.69937
811556	2195564	18	27.71	0.17092	36367.96777
811556	2195564	20	27.7	0.17092	36375.96464
811556	2195564	22	27.69	0.17092	36383.96502
811556	2195564	24	27.68	0.17092	36391.96893
811556	2195564	26	27.67	0.17378	35719.99854
811556	2195564	28	27.66	0.17378	35727.85984
811556	2195564	30	27.65	0.17378	35735.7246
811556	2195564	32	27.64	0.17378	35743.59283
811556	2195564	34	27.63	0.17378	35751.46451
811556	2195564	36	27.62	0.18606	33089.68596
811556	2195564	38	27.61	0.18606	33096.97639
811556	2195564	40	27.6	0.18606	33104.27005
811556	2195564	42	27.59	0.18606	33111.56692
811556	2195564	44	27.58	0.20554	29575.71939
811556	2195564	46	27.57	0.20554	29582.24137
811556	2195564	48	27.56	0.20554	29588.76622
811556	2195564	50	27.55	0.20554	29595.29396
811556	2195564	52	27.54	0.2303	26012.66574
811556	2195564	54	27.53	0.2303	26018.40707
811556	2195564	56	27.52	0.2303	26024.15092
811556	2195564	58	27.51	0.2303	26029.89732
811556	2195564	60	27.5	0.2303	26035.64626
811556	2195564	62	27.49	0.25802	22886.21776
811556	2195564	64	27.48	0.25802	22891.27462
811556	2195564	66	27.47	0.25802	22896.33371
811556	2195564	68	27.46	0.25802	22901.39504
811556	2195564	70	27.45	0.29392	19754.5575
811556	2195564	72	27.44	0.29392	19758.92626
811556	2195564	74	27.43	0.29392	19763.29695
811556	2195564	76	27.42	0.29392	19767.66958
811556	2195564	78	27.41	0.35165	16126.86262
811556	2195564	80	27.4	0.35165	16130.43226
811556	2195564	82	27.39	0.35165	16134.00349
811556	2195564	84	27.38	0.35165	16137.57629
811556	2195564	86	27.37	0.35165	16141.15068
811556	2195564	88	27.36	0.44083	12487.76308
811556	2195564	90	27.35	0.44083	12490.53028
811554	2195562	0	27.8	0.16415	38001.96546
811554	2195562	2	27.79	0.16415	38010.30512
811554	2195562	4	27.78	0.16415	38018.64843
811554	2195562	6	27.77	0.16415	38026.99542
811554	2195562	8	27.76	0.16415	38035.34606
811554	2195562	10	27.75	0.17283	35880.04105
811554	2195562	12	27.74	0.17283	35887.92369
811554	2195562	14	27.73	0.17283	35895.8098
811554	2195562	16	27.72	0.17283	35903.69937
811554	2195562	18	27.71	0.17092	36367.96777
811554	2195562	20	27.7	0.17092	36375.96464
811554	2195562	22	27.69	0.17092	36383.96502
811554	2195562	24	27.68	0.17092	36391.96893
811554	2195562	26	27.67	0.17378	35719.99854
811554	2195562	28	27.66	0.17378	35727.85984
811554	2195562	30	27.65	0.17378	35735.7246
811554	2195562	32	27.64	0.17378	35743.59283
811554	2195562	34	27.63	0.17378	35751.46451
811554	2195562	36	27.62	0.18606	33089.68596
811554	2195562	38	27.61	0.18606	33096.97639
811554	2195562	40	27.6	0.18606	33104.27005
811554	2195562	42	27.59	0.18606	33111.56692
811554	2195562	44	27.58	0.20554	29575.71939
811554	2195562	46	27.57	0.20554	29582.24137
811554	2195562	48	27.56	0.20554	29588.76622
811554	2195562	50	27.55	0.20554	29595.29396
811554	2195562	52	27.54	0.2303	26012.66574
811554	2195562	54	27.53	0.2303	26018.40707
811554	2195562	56	27.52	0.2303	26024.15092
811554	2195562	58	27.51	0.2303	26029.89732
811554	2195562	60	27.5	0.2303	26035.64626
811554	2195562	62	27.49	0.25802	22886.21776
811554	2195562	64	27.48	0.25802	22891.27462
811554	2195562	66	27.47	0.25802	22896.33371
811554	2195562	68	27.46	0.25802	22901.39504
811554	2195562	70	27.45	0.29392	19754.5575
811554	2195562	72	27.44	0.29392	19758.92626
811554	2195562	74	27.43	0.29392	19763.29695
811554	2195562	76	27.42	0.29392	19767.66958
811554	2195562	78	27.41	0.35165	16126.86262
811554	2195562	80	27.4	0.35165	16130.43226
811554	2195562	82	27.39	0.35165	16134.00349
811554	2195562	84	27.38	0.35165	16137.57629
811554	2195562	86	27.37	0.35165	16141.15068
811554	2195562	88	27.36	0.44083	12487.76308
811554	2195562	90	27.35	0.44083	12490.53028
811553	2195561	0	27.8	0.16415	38001.96546
811553	2195561	2	27.79	0.16415	38010.30512
811553	2195561	4	27.78	0.16415	38018.64843
811553	2195561	6	27.77	0.16415	38026.99542
811553	2195561	8	27.76	0.16415	38035.34606
811553	2195561	10	27.75	0.17283	35880.04105
811553	2195561	12	27.74	0.17283	35887.92369
811553	2195561	14	27.73	0.17283	35895.8098
811553	2195561	16	27.72	0.17283	35903.69937
811553	2195561	18	27.71	0.17092	36367.96777
811553	2195561	20	27.7	0.17092	36375.96464
811553	2195561	22	27.69	0.17092	36383.96502
811553	2195561	24	27.68	0.17092	36391.96893
811553	2195561	26	27.67	0.17378	35719.99854
811553	2195561	28	27.66	0.17378	35727.85984
811553	2195561	30	27.65	0.17378	35735.7246
811553	2195561	32	27.64	0.17378	35743.59283
811553	2195561	34	27.63	0.17378	35751.46451
811553	2195561	36	27.62	0.18606	33089.68596
811553	2195561	38	27.61	0.18606	33096.97639
811553	2195561	40	27.6	0.18606	33104.27005
811553	2195561	42	27.59	0.18606	33111.56692
811553	2195561	44	27.58	0.20554	29575.71939
811553	2195561	46	27.57	0.20554	29582.24137
811553	2195561	48	27.56	0.20554	29588.76622
811553	2195561	50	27.55	0.20554	29595.29396
811553	2195561	52	27.54	0.2303	26012.66574
811553	2195561	54	27.53	0.2303	26018.40707
811553	2195561	56	27.52	0.2303	26024.15092
811553	2195561	58	27.51	0.2303	26029.89732
811553	2195561	60	27.5	0.2303	26035.64626
811553	2195561	62	27.49	0.25802	22886.21776
811553	2195561	64	27.48	0.25802	22891.27462
811553	2195561	66	27.47	0.25802	22896.33371
811553	2195561	68	27.46	0.25802	22901.39504
811553	2195561	70	27.45	0.29392	19754.5575
811553	2195561	72	27.44	0.29392	19758.92626
811553	2195561	74	27.43	0.29392	19763.29695
811553	2195561	76	27.42	0.29392	19767.66958
811553	2195561	78	27.41	0.35165	16126.86262
811553	2195561	80	27.4	0.35165	16130.43226
811553	2195561	82	27.39	0.35165	16134.00349
811553	2195561	84	27.38	0.35165	16137.57629
811553	2195561	86	27.37	0.35165	16141.15068
811553	2195561	88	27.36	0.44083	12487.76308
811553	2195561	90	27.35	0.44083	12490.53028
811552	2195559	0	27.8	0.17853	34543.19592
811552	2195559	2	27.79	0.17853	34550.77654
811552	2195559	4	27.78	0.17853	34558.36048
811552	2195559	6	27.77	0.17853	34565.94776
811552	2195559	8	27.76	0.17853	34573.53837
811552	2195559	10	27.75	0.22625	26420.017
811552	2195559	12	27.74	0.22625	26425.82132
811552	2195559	14	27.73	0.22625	26431.6282
811552	2195559	16	27.72	0.22625	26437.43764
811552	2195559	18	27.71	0.21223	28437.08445
811552	2195559	20	27.7	0.21223	28443.33741
811552	2195559	22	27.69	0.21223	28449.59313
811552	2195559	24	27.68	0.21223	28455.85159
811552	2195559	26	27.67	0.20677	29317.70129
811552	2195559	28	27.66	0.20677	29324.15356
811552	2195559	30	27.65	0.20677	29330.60868
811552	2195559	32	27.64	0.20677	29337.06663
811552	2195559	34	27.63	0.20677	29343.52744
811552	2195559	36	27.62	0.21264	28431.03734
811552	2195559	38	27.61	0.21264	28437.30137
811552	2195559	40	27.6	0.21264	28443.56816
811552	2195559	42	27.59	0.21264	28449.83771
811552	2195559	44	27.58	0.22705	26412.88399
811552	2195559	46	27.57	0.22705	26418.7085
811552	2195559	48	27.56	0.22705	26424.53559
811552	2195559	50	27.55	0.22705	26430.36524
811552	2195559	52	27.54	0.24774	23941.95656
811552	2195559	54	27.53	0.24774	23947.24085
811552	2195559	56	27.52	0.24774	23952.52748
811552	2195559	58	27.51	0.24774	23957.81644
811552	2195559	60	27.5	0.24774	23963.10773
811552	2195559	62	27.49	0.2728	21482.47221
811552	2195559	64	27.48	0.2728	21487.21891
811552	2195559	66	27.47	0.2728	21491.9677
811552	2195559	68	27.46	0.2728	21496.71858
811552	2195559	70	27.45	0.30743	18771.05907
811552	2195559	72	27.44	0.30743	18775.21032
811552	2195559	74	27.43	0.30743	18779.36342
811552	2195559	76	27.42	0.30743	18783.51835
811552	2195559	78	27.41	0.35165	16126.86262
811552	2195559	80	27.4	0.35165	16130.43226
811552	2195559	82	27.39	0.35165	16134.00349
811552	2195559	84	27.38	0.35165	16137.57629
811552	2195559	86	27.37	0.35165	16141.15068
811552	2195559	88	27.36	0.44083	12487.76308
811552	2195559	90	27.35	0.44083	12490.53028
811550	2195558	0	27.8	0.17853	34543.19592
811550	2195558	2	27.79	0.17853	34550.77654
811550	2195558	4	27.78	0.17853	34558.36048
811550	2195558	6	27.77	0.17853	34565.94776
811550	2195558	8	27.76	0.17853	34573.53837
811550	2195558	10	27.75	0.22625	26420.017
811550	2195558	12	27.74	0.22625	26425.82132
811550	2195558	14	27.73	0.22625	26431.6282
811550	2195558	16	27.72	0.22625	26437.43764
811550	2195558	18	27.71	0.21223	28437.08445
811550	2195558	20	27.7	0.21223	28443.33741
811550	2195558	22	27.69	0.21223	28449.59313
811550	2195558	24	27.68	0.21223	28455.85159
811550	2195558	26	27.67	0.20677	29317.70129
811550	2195558	28	27.66	0.20677	29324.15356
811550	2195558	30	27.65	0.20677	29330.60868
811550	2195558	32	27.64	0.20677	29337.06663
811550	2195558	34	27.63	0.20677	29343.52744
811550	2195558	36	27.62	0.21264	28431.03734
811550	2195558	38	27.61	0.21264	28437.30137
811550	2195558	40	27.6	0.21264	28443.56816
811550	2195558	42	27.59	0.21264	28449.83771
811550	2195558	44	27.58	0.22705	26412.88399
811550	2195558	46	27.57	0.22705	26418.7085
811550	2195558	48	27.56	0.22705	26424.53559
811550	2195558	50	27.55	0.22705	26430.36524
811550	2195558	52	27.54	0.24774	23941.95656
811550	2195558	54	27.53	0.24774	23947.24085
811550	2195558	56	27.52	0.24774	23952.52748
811550	2195558	58	27.51	0.24774	23957.81644
811550	2195558	60	27.5	0.24774	23963.10773
811550	2195558	62	27.49	0.2728	21482.47221
811550	2195558	64	27.48	0.2728	21487.21891
811550	2195558	66	27.47	0.2728	21491.9677
811550	2195558	68	27.46	0.2728	21496.71858
811550	2195558	70	27.45	0.30743	18771.05907
811550	2195558	72	27.44	0.30743	18775.21032
811550	2195558	74	27.43	0.30743	18779.36342
811550	2195558	76	27.42	0.30743	18783.51835
811550	2195558	78	27.41	0.35165	16126.86262
811550	2195558	80	27.4	0.35165	16130.43226
811550	2195558	82	27.39	0.35165	16134.00349
811550	2195558	84	27.38	0.35165	16137.57629
811550	2195558	86	27.37	0.35165	16141.15068
811550	2195558	88	27.36	0.44083	12487.76308
811550	2195558	90	27.35	0.44083	12490.53028
811549	2195557	0	27.8	0.17853	34543.19592
811549	2195557	2	27.79	0.17853	34550.77654
811549	2195557	4	27.78	0.17853	34558.36048
811549	2195557	6	27.77	0.17853	34565.94776
811549	2195557	8	27.76	0.17853	34573.53837
811549	2195557	10	27.75	0.22625	26420.017
811549	2195557	12	27.74	0.22625	26425.82132
811549	2195557	14	27.73	0.22625	26431.6282
811549	2195557	16	27.72	0.22625	26437.43764
811549	2195557	18	27.71	0.21223	28437.08445
811549	2195557	20	27.7	0.21223	28443.33741
811549	2195557	22	27.69	0.21223	28449.59313
811549	2195557	24	27.68	0.21223	28455.85159
811549	2195557	26	27.67	0.20677	29317.70129
811549	2195557	28	27.66	0.20677	29324.15356
811549	2195557	30	27.65	0.20677	29330.60868
811549	2195557	32	27.64	0.20677	29337.06663
811549	2195557	34	27.63	0.20677	29343.52744
811549	2195557	36	27.62	0.21264	28431.03734
811549	2195557	38	27.61	0.21264	28437.30137
